store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,price,special_price,cost,weight,msrp,status,is_recurring,visibility,tax_class_id,description,short_description,meta_keyword,custom_layout_update,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,website,_media_image,_media_lable,_media_position,_media_is_disabled
admin,base,Describe,simple,"10,61,27,156",describe-samsunggalaxynote3-cover,0,Samsung Galaxy Note 3 Cover,,,/s/a/samsung_galaxy_note3_img.png,/s/a/samsung_galaxy_note3_img.png,/s/a/samsung_galaxy_note3_img.png,samsunggalaxynote3-cover,samsunggalaxynote3-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:48,,1,0,0,1,1,0,1,0,0,1,1,Samsung Galaxy Note 3 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsunggalaxynote4-cover,0,Samsung Galaxy Note 4 Cover,,,/s/a/samsung_galaxy_note4_img.png,/s/a/samsung_galaxy_note4_img.png,/s/a/samsung_galaxy_note4_img.png,samsunggalaxynote4-cover,samsunggalaxynote4-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:48,,1,0,0,1,1,0,1,0,0,1,1,Samsung Galaxy Note 4 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsungj2-cover,0,Samsung J2 Cover,,,/s/a/samsung_j2_img.png,/s/a/samsung_j2_img.png,/s/a/samsung_j2_img.png,samsungj2-cover,samsungj2-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:47,,1,0,0,1,1,0,1,0,0,1,1,Samsung J2 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsungj52016-cover,0,Samsung J5 2016 Cover,,,/s/a/samsung_j5_2016_img.png,/s/a/samsung_j5_2016_img.png,/s/a/samsung_j5_2016_img.png,samsungj52016-cover,samsungj52016-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:47,,1,0,0,1,1,0,1,0,0,1,1,Samsung J5 2016 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsungj5-cover,0,Samsung J5 Cover,,,/s/a/samsung_j5_img.png,/s/a/samsung_j5_img.png,/s/a/samsung_j5_img.png,samsungj5-cover,samsungj5-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:47,,1,0,0,1,1,0,1,0,0,1,1,Samsung J5 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsungj72017-cover,0,Samsung J7 2016 Cover,,,/s/a/samsung_j7_2016_img.png,/s/a/samsung_j7_2016_img.png,/s/a/samsung_j7_2016_img.png,samsungj72017-cover,samsungj72017-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:47,,1,0,0,1,1,0,1,0,0,1,1,Samsung J7 2016 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsungj7-cover,0,Samsung J7 Cover,,,/s/a/samsung_j7_img.png,/s/a/samsung_j7_img.png,/s/a/samsung_j7_img.png,samsungj7-cover,samsungj7-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:46,,1,0,0,1,1,0,1,0,0,1,1,Samsung J7 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsungs3-cover,0,Samsung S3 Cover,,,/s/a/samsung_s3_img.png,/s/a/samsung_s3_img.png,/s/a/samsung_s3_img.png,samsungs3-cover,samsungs3-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:46,,1,0,0,1,1,0,1,0,0,1,1,Samsung S3 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsungs6edge-cover,0,Samsung S6 Edge Cover,,,/s/a/samsung_s6_edge_img.png,/s/a/samsung_s6_edge_img.png,/s/a/samsung_s6_edge_img.png,samsungs6edge-cover,samsungs6edge-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:46,,1,0,0,1,1,0,1,0,0,1,1,Samsung S6 Edge Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsungs6-cover,0,Samsung S6 Cover,,,/s/a/samsung_s6_img.png,/s/a/samsung_s6_img.png,/s/a/samsung_s6_img.png,samsungs6-cover,samsungs6-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:46,,1,0,0,1,1,0,1,0,0,1,1,Samsung S6 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsungs7edge-cover,0,Samsung S7 Edge Cover,,,/s/a/samsung_s7_edge_img.png,/s/a/samsung_s7_edge_img.png,/s/a/samsung_s7_edge_img.png,samsungs7edge-cover,samsungs7edge-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:45,,1,0,0,1,1,0,1,0,0,1,1,Samsung S7 Edge Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-samsungs7-cover,0,Samsung S7 Cover,,,/s/a/samsung_s7_img.png,/s/a/samsung_s7_img.png,/s/a/samsung_s7_img.png,samsungs7-cover,samsungs7-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:45,,1,0,0,1,1,0,1,0,0,1,1,Samsung S7 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-sonyxperiac3-cover,0,Sony Xperia C3 Cover,,,/s/o/sony_xperia_c3_img.png,/s/o/sony_xperia_c3_img.png,/s/o/sony_xperia_c3_img.png,sonyxperiac3-cover,sonyxperiac3-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:45,,1,0,0,1,1,0,1,0,0,1,1,Sony Xperia C3 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-sonyxperiam5-cover,0,Sony Xperia M5 Cover,,,/s/o/sony_xperia_m5_img.png,/s/o/sony_xperia_m5_img.png,/s/o/sony_xperia_m5_img.png,sonyxperiam5-cover,sonyxperiam5-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:45,,1,1,0,1,1,0,1,0,0,1,1,Sony Xperia M5 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-sonyxperiaz1-cover,0,Sony Xperia Z1 Cover,,,/s/o/sony_xperia_z1_img.png,/s/o/sony_xperia_z1_img.png,/s/o/sony_xperia_z1_img.png,sonyxperiaz1-cover,sonyxperiaz1-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:44,,1,0,0,1,1,0,1,0,0,1,1,Sony Xperia Z1 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-sonyxperiaz3-cover,0,Sony Xperia Z3 Cover,,,/s/o/sony_xperia_z3_img.png,/s/o/sony_xperia_z3_img.png,/i/p/iph6deflsingle_2_1_1_3_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1.png,sonyxperiaz3-cover,sonyxperiaz3-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:44,,1,0,0,1,1,0,1,0,0,1,1,Sony Xperia Z3 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-xiaomimi4-cover,0,Xiaomi Mi4 Cover,,,/x/i/xiaomi_mi_4_img.png,/x/i/xiaomi_mi_4_img.png,/x/i/xiaomi_mi_4_img.png,xiaomimi4-cover,xiaomimi4-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:44,,1,0,0,1,1,0,1,0,0,1,1,Xiaomi Mi4 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-xiaomimi4i-cover,0,Xiaomi Mi4i Cover,,,/x/i/xiaomi_mi4i_img.png,/x/i/xiaomi_mi4i_img.png,/x/i/xiaomi_mi4i_img.png,xiaomimi4i-cover,xiaomimi4i-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:44,,1,0,0,1,1,0,1,0,0,1,1,Xiaomi Mi4i Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-xiaomiredmi22s-cover,0,Xiaomi Redmi 2-2s Cover,,,/x/i/xiaomi_redmi_2-2s_img.png,/x/i/xiaomi_redmi_2-2s_img.png,/x/i/xiaomi_redmi_2-2s_img.png,xiaomiredmi22s-cover,xiaomiredmi22s-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:43,,1,0,0,1,1,0,1,0,0,1,1,Xiaomi Redmi 2-2s Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-xiaomiredminote3-cover,0,Xiaomi Redmi Note 3 Cover,,,/x/i/xiaomi_redmi_note_3_img.png,/x/i/xiaomi_redmi_note_3_img.png,/x/i/xiaomi_redmi_note_3_img.png,xiaomiredminote3-cover,xiaomiredminote3-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:43,,1,0,0,1,1,0,1,0,0,1,1,Xiaomi Redmi Note 3 Cover,0,simple,,,,,,,
admin,base,Describe,simple,"10,61,27,156",describe-appleiphone6+-cover,0,Apple iPhone 6+ Cover,,,/a/p/apple_iphone_6_img_1.png,/a/p/apple_iphone_6_img_1.png,/a/p/apple_iphone_6_img_1.png,appleiphone6-cover,appleiphone6-cover.html,,No layout updates,Product Info Column,,,, ,Use config,Use config,No,0,,,0.1,,Enabled,No,Catalog,None,.,.,,,,,,,,,0,0,1,0,0,1,1,1,0,1,0,22/11/16 3:43,,1,0,0,1,1,0,1,0,0,1,1,Apple iPhone 6+ Cover,0,simple,,,,,,,
